%  GPST Time  latitude(deg) longitude(deg)  height(m)   Q  ns   sdn(m)   sde(m)   sdu(m)  sdne(m)  sdeu(m)  sdun(m) age(s)  ratio
2281 394387   16.262311975  -61.527543809   -28.9216   6   7   0.2103   0.2917   0.8275  -0.1642   0.3704  -0.3795   0.00    0.0
2281 394388   16.262311976  -61.527543753   -28.9161   6   8   0.2099   0.2910   0.8265  -0.1640   0.3700  -0.3790   0.00    0.0
2281 394389   16.262311983  -61.527543722   -28.9126   6   7   0.2095   0.2904   0.8257  -0.1638   0.3697  -0.3786   0.00    0.0
2281 394390   16.262311985  -61.527543698   -28.9094   6   7   0.2091   0.2897   0.8248  -0.1637   0.3694  -0.3782   0.00    0.0
2281 394391   16.262311986  -61.527543676   -28.9063   6   7   0.2087   0.2891   0.8240  -0.1636   0.3691  -0.3778   0.00    0.0
2281 394392   16.262311990  -61.527543653   -28.9046   6   7   0.2083   0.2885   0.8231  -0.1635   0.3689  -0.3774   0.00    0.0
2281 394393   16.262311994  -61.527543628   -28.9037   6   7   0.2080   0.2879   0.8223  -0.1634   0.3686  -0.3770   0.00    0.0
2281 394394   16.262312006  -61.527543592   -28.9019   6   7   0.2076   0.2873   0.8215  -0.1633   0.3683  -0.3767   0.00    0.0
2281 394395   16.262312011  -61.527543553   -28.8991   6   7   0.2072   0.2867   0.8206  -0.1631   0.3680  -0.3763   0.00    0.0
2281 394396   16.262312016  -61.527543513   -28.8974   6   7   0.2068   0.2861   0.8198  -0.1630   0.3677  -0.3759   0.00    0.0
2281 394397   16.262312020  -61.527543472   -28.8957   6   7   0.2065   0.2855   0.8190  -0.1629   0.3675  -0.3755   0.00    0.0
2281 394398   16.262312020  -61.527543430   -28.8939   6   7   0.2061   0.2850   0.8182  -0.1628   0.3672  -0.3751   0.00    0.0
2281 394399   16.262312023  -61.527543401   -28.8909   6   7   0.2058   0.2844   0.8174  -0.1627   0.3669  -0.3747   0.00    0.0
2281 394400   16.262312025  -61.527543371   -28.8881   6   7   0.2054   0.2838   0.8166  -0.1626   0.3666  -0.3744   0.00    0.0
2281 394401   16.262312028  -61.527543334   -28.8861   6   7   0.2050   0.2832   0.8157  -0.1625   0.3664  -0.3740   0.00    0.0
2281 394402   16.262312032  -61.527543294   -28.8840   6   7   0.2047   0.2826   0.8149  -0.1624   0.3661  -0.3736   0.00    0.0
